T,O,H,L,C
1515561840,1.45257,1.44465,1.46146,1.45166
1515562080,1.4511,1.44431,1.46743,1.45519
1515562320,1.45532,1.44924,1.47152,1.46485
1515562560,1.46492,1.4541,1.47747,1.47517
1515562800,1.47497,1.46008,1.48369,1.46065
1515563040,1.46081,1.44744,1.47019,1.46447
1515563280,1.46501,1.46278,1.47904,1.46739
1515563520,1.46728,1.46675,1.49857,1.48957
1515563760,1.48987,1.46932,1.49115,1.48167
1515564000,1.48118,1.48118,1.49854,1.49093
1515564240,1.49121,1.4834,1.50606,1.49703
1515564480,1.49712,1.48433,1.50348,1.49878
1515564720,1.49909,1.49096,1.5196,1.49564
1515564960,1.49551,1.47674,1.50869,1.47694
1515565200,1.47682,1.47092,1.49162,1.47723
1515565440,1.47685,1.47626,1.49205,1.48228
1515565680,1.48186,1.44182,1.48299,1.44247
1515565920,1.44246,1.42304,1.44971,1.44183
1515566160,1.44226,1.4406,1.45392,1.45037
1515566400,1.45092,1.43823,1.45887,1.43946
1515566640,1.43946,1.40812,1.44014,1.41274
1515566880,1.41329,1.40906,1.42918,1.42728
1515567120,1.42715,1.42593,1.45168,1.44678
1515567360,1.44695,1.43981,1.46899,1.45729
1515567600,1.45737,1.45569,1.4701,1.45735
1515567840,1.4576,1.43749,1.4576,1.44374
1515568080,1.444,1.44149,1.4678,1.45471
1515568320,1.45457,1.44196,1.46839,1.45219
1515568560,1.45175,1.4482,1.47802,1.46662
1515568800,1.46635,1.46281,1.47845,1.47819
1515569040,1.47862,1.47191,1.49467,1.48971
1515569280,1.48946,1.48539,1.51011,1.50604
1515569520,1.50552,1.4882,1.51021,1.49311
1515569760,1.49356,1.48513,1.49886,1.49832
1515570000,1.49885,1.47258,1.5034,1.48672
1515570240,1.48685,1.48672,1.51727,1.51562
1515570480,1.51525,1.5049,1.52707,1.51323
1515570720,1.51334,1.50276,1.53066,1.52522
1515570960,1.52498,1.50645,1.52623,1.51391
1515571200,1.51421,1.49674,1.52275,1.49996
1515571440,1.50049,1.47802,1.50232,1.48294
1515571680,1.48239,1.47539,1.49436,1.48528
1515571920,1.48495,1.46111,1.48496,1.464
1515572160,1.46424,1.44807,1.47332,1.44909
1515572400,1.44926,1.44159,1.45426,1.45292
1515572640,1.45241,1.44723,1.47122,1.46386
1515572880,1.46436,1.45816,1.47138,1.46846
1515573120,1.4688,1.44053,1.4724,1.46701
1515573360,1.46695,1.44701,1.4751,1.44961
1515573600,1.45007,1.44896,1.46112,1.45113
1515573840,1.45136,1.44581,1.46203,1.45009
1515574080,1.44961,1.43887,1.45385,1.44991
1515574320,1.44974,1.43981,1.46221,1.43981
1515574560,1.43989,1.42864,1.44511,1.42934
1515574800,1.42929,1.42298,1.43811,1.43015
1515575040,1.43065,1.4275,1.44868,1.44303
1515575280,1.44314,1.43898,1.45477,1.44982
1515575520,1.44946,1.44794,1.47243,1.45395
1515575760,1.45428,1.45411,1.4758,1.46818
1515576000,1.46826,1.46814,1.48968,1.48425
1515576240,1.48435,1.48008,1.50117,1.50042
1515576480,1.50031,1.48812,1.50134,1.49081
1515576720,1.49102,1.46546,1.49829,1.46832
1515576960,1.46884,1.46803,1.48797,1.48634
1515577200,1.48608,1.4739,1.50808,1.50777
1515577440,1.5075,1.50198,1.52165,1.50527
1515577680,1.50499,1.49068,1.51066,1.49263
1515577920,1.4925,1.48147,1.49954,1.49493
1515578160,1.49533,1.47777,1.50003,1.48741
1515578400,1.48759,1.47317,1.488,1.48127
1515578640,1.4817,1.47796,1.50558,1.50059
1515578880,1.50093,1.48324,1.50348,1.50029
1515579120,1.50007,1.4958,1.51654,1.50467
1515579360,1.50476,1.47096,1.50814,1.47333
1515579600,1.47284,1.47144,1.49185,1.47793
1515579840,1.47736,1.47462,1.49368,1.48876
1515580080,1.48836,1.48417,1.5068,1.50045
1515580320,1.50024,1.48962,1.50525,1.50137
1515580560,1.50087,1.50087,1.51302,1.50844
1515580800,1.50845,1.49344,1.51442,1.50794
1515581040,1.5077,1.49155,1.51176,1.50486
1515581280,1.50444,1.49916,1.52432,1.49975
1515581520,1.49965,1.48109,1.50168,1.49275
1515581760,1.49327,1.46549,1.49622,1.46674
1515582000,1.4671,1.44514,1.47286,1.46497
1515582240,1.46524,1.45054,1.46906,1.45054
1515582480,1.45018,1.44849,1.46481,1.4569
1515582720,1.45686,1.45646,1.48981,1.48978
1515582960,1.48958,1.48738,1.50451,1.50274
1515583200,1.50291,1.49438,1.51434,1.50114
1515583440,1.5016,1.4902,1.50482,1.49349
1515583680,1.49342,1.48604,1.51955,1.51849
1515583920,1.51825,1.5038,1.53088,1.51334
1515584160,1.51287,1.50629,1.52094,1.51451
1515584400,1.515,1.50633,1.54747,1.54626
1515584640,1.54667,1.53277,1.54834,1.54611
1515584880,1.54597,1.54007,1.55613,1.55447
1515585120,1.5546,1.54526,1.57269,1.5502
1515585360,1.55011,1.54551,1.55993,1.55453
1515585600,1.55498,1.54989,1.56231,1.55695
1515585840,1.55737,1.54077,1.57433,1.57402
1515586080,1.57367,1.56955,1.59099,1.5881
1515586320,1.58755,1.58347,1.60097,1.58347
1515586560,1.58321,1.57936,1.60731,1.60603
1515586800,1.60572,1.60475,1.62321,1.61028
1515587040,1.61068,1.59496,1.61159,1.60331
1515587280,1.60373,1.58413,1.6079,1.59013
1515587520,1.59037,1.58446,1.61537,1.61173
1515587760,1.61195,1.60736,1.63305,1.62709
1515588000,1.62705,1.62216,1.6409,1.6409
1515588240,1.64147,1.6306,1.65117,1.64468
1515588480,1.64489,1.63219,1.66726,1.66454
1515588720,1.66457,1.65313,1.66792,1.65593
1515588960,1.65642,1.65443,1.67716,1.66288
1515589200,1.66279,1.64193,1.66745,1.65101
1515589440,1.65051,1.64601,1.66888,1.66716
1515589680,1.66714,1.65373,1.67856,1.6644
1515589920,1.66387,1.65023,1.66662,1.65844
1515590160,1.65811,1.64699,1.67558,1.67361
1515590400,1.67331,1.66195,1.68739,1.66583
1515590640,1.66555,1.65848,1.67223,1.66117
1515590880,1.66069,1.65299,1.6774,1.6769
1515591120,1.67713,1.67625,1.69832,1.68776
1515591360,1.68766,1.67967,1.69575,1.68592
1515591600,1.68576,1.66518,1.68834,1.67844
1515591840,1.67855,1.67389,1.69511,1.68897
1515592080,1.68915,1.67762,1.69476,1.68424
1515592320,1.68423,1.67965,1.7059,1.6922
1515592560,1.6918,1.68357,1.70219,1.68972
1515592800,1.68969,1.68748,1.70753,1.6996
1515593040,1.70006,1.67799,1.70368,1.70099
1515593280,1.70079,1.6749,1.70599,1.67619
1515593520,1.67594,1.67346,1.69772,1.6751
1515593760,1.67455,1.6724,1.69301,1.68052
1515594000,1.68049,1.67616,1.7085,1.70753
1515594240,1.70699,1.69312,1.71701,1.69326
1515594480,1.69281,1.67151,1.69772,1.67808
1515594720,1.67848,1.65425,1.68026,1.66397
1515594960,1.66378,1.63432,1.66659,1.64055
1515595200,1.64014,1.63485,1.64901,1.6407
1515595440,1.64101,1.63756,1.65251,1.64482
1515595680,1.64469,1.64359,1.67921,1.67043
1515595920,1.67011,1.66865,1.68665,1.66928
1515596160,1.66886,1.655,1.66918,1.66797
1515596400,1.66778,1.65658,1.67712,1.66964
1515596640,1.66915,1.64889,1.67018,1.65256
1515596880,1.65312,1.65208,1.67774,1.67408
1515597120,1.67452,1.66875,1.68512,1.67537
1515597360,1.67571,1.67208,1.69773,1.69757
1515597600,1.69734,1.68676,1.71382,1.69279
1515597840,1.69269,1.68172,1.70052,1.68241
1515598080,1.6819,1.67593,1.69724,1.69159
1515598320,1.6921,1.68946,1.73479,1.73416
1515598560,1.73388,1.73285,1.76238,1.74214
1515598800,1.74231,1.73076,1.74838,1.73662
1515599040,1.73673,1.73402,1.75478,1.74512
1515599280,1.74523,1.72496,1.74744,1.73538
1515599520,1.73524,1.73384,1.75904,1.75457
1515599760,1.75472,1.7509,1.79168,1.7828
1515600000,1.7825,1.77727,1.80118,1.79437
1515600240,1.79458,1.7894,1.80073,1.79489
1515600480,1.79488,1.79273,1.83288,1.83008
1515600720,1.83065,1.7961,1.83376,1.80197
1515600960,1.802,1.78919,1.80785,1.79368
1515601200,1.79311,1.76805,1.79355,1.77658
1515601440,1.77606,1.74235,1.77862,1.74566
1515601680,1.74591,1.731,1.75514,1.73705
1515601920,1.73682,1.73549,1.75535,1.75118
1515602160,1.75108,1.74535,1.77044,1.76252
1515602400,1.76237,1.76114,1.7752,1.77262
1515602640,1.7723,1.75486,1.77509,1.75606
1515602880,1.75612,1.75571,1.78221,1.78221
1515603120,1.78204,1.77993,1.7982,1.78885
1515603360,1.78892,1.76905,1.79419,1.77242
1515603600,1.77271,1.77122,1.80052,1.79507
1515603840,1.79489,1.79042,1.81438,1.81391
1515604080,1.81407,1.80695,1.83073,1.82362
1515604320,1.82366,1.82213,1.83806,1.83277
1515604560,1.83235,1.82672,1.84831,1.84662
1515604800,1.84625,1.83301,1.84978,1.84972
1515605040,1.8499,1.84117,1.85538,1.84849
1515605280,1.84859,1.84388,1.87436,1.86811
1515605520,1.86766,1.85716,1.87354,1.85998
1515605760,1.86043,1.85802,1.8773,1.87545
1515606000,1.87534,1.86879,1.8885,1.87813
1515606240,1.87757,1.87382,1.8938,1.8777
1515606480,1.87787,1.86111,1.88306,1.86317
1515606720,1.8626,1.85585,1.87041,1.86532
1515606960,1.86582,1.84625,1.86627,1.8559
1515607200,1.85538,1.84058,1.85833,1.84286
1515607440,1.84269,1.82578,1.8466,1.82766
1515607680,1.82783,1.80572,1.83223,1.807
1515607920,1.80706,1.7987,1.81576,1.79934
1515608160,1.79986,1.77868,1.80064,1.79848
1515608400,1.7985,1.79503,1.81274,1.79765
1515608640,1.79735,1.78408,1.80367,1.79361
1515608880,1.7939,1.77856,1.79864,1.7956
1515609120,1.79503,1.78641,1.80201,1.80074
1515609360,1.80111,1.77428,1.80638,1.77894
1515609600,1.77941,1.75279,1.77941,1.7725
1515609840,1.77213,1.75307,1.77905,1.75857
1515610080,1.75811,1.75014,1.76391,1.76017
1515610320,1.76032,1.73613,1.77002,1.73754
1515610560,1.73738,1.72752,1.75184,1.74365
1515610800,1.74396,1.73711,1.76473,1.7639
1515611040,1.76367,1.75923,1.78104,1.76485
1515611280,1.76436,1.74456,1.76776,1.7536
1515611520,1.75411,1.73598,1.7549,1.74165
1515611760,1.74196,1.71008,1.74345,1.71087
1515612000,1.71051,1.65499,1.7114,1.65794
1515612240,1.65849,1.65814,1.6902,1.68423
1515612480,1.68474,1.68315,1.7041,1.69349
1515612720,1.69299,1.66605,1.69299,1.6688
1515612960,1.66863,1.64962,1.66931,1.65207
1515613200,1.65219,1.64114,1.66358,1.65143
1515613440,1.6518,1.64619,1.66605,1.6485
1515613680,1.64834,1.6449,1.67063,1.66934
1515613920,1.66914,1.64055,1.67558,1.64265
1515614160,1.64227,1.62367,1.6437,1.62443
1515614400,1.62404,1.61859,1.64522,1.63977
1515614640,1.63941,1.63078,1.65415,1.6321
1515614880,1.63226,1.63083,1.65405,1.65324
1515615120,1.65316,1.64148,1.66135,1.64885
1515615360,1.64934,1.63794,1.65671,1.64706
1515615600,1.6474,1.6468,1.67143,1.67082
1515615840,1.67115,1.66904,1.68334,1.67386
1515616080,1.67383,1.6709,1.68731,1.67662
1515616320,1.67641,1.6665,1.6858,1.68504
1515616560,1.68516,1.67608,1.69043,1.68008
1515616800,1.67973,1.67549,1.70771,1.6955
1515617040,1.69518,1.67997,1.6952,1.67997
1515617280,1.67991,1.66043,1.6824,1.66393
1515617520,1.66401,1.65162,1.67552,1.65748
1515617760,1.65748,1.64294,1.6608,1.64767
1515618000,1.64796,1.64486,1.66623,1.65868
1515618240,1.65878,1.62894,1.65995,1.62894
1515618480,1.62909,1.62634,1.64632,1.64005
1515618720,1.63951,1.62716,1.64655,1.64417
1515618960,1.64393,1.63679,1.64879,1.64469
1515619200,1.64461,1.63917,1.66058,1.65817
1515619440,1.6581,1.65064,1.6748,1.66701
1515619680,1.66721,1.642,1.66875,1.64303
1515619920,1.6431,1.64013,1.66173,1.66095
1515620160,1.6609,1.64475,1.66902,1.65321
1515620400,1.65351,1.65302,1.66843,1.66574
1515620640,1.66517,1.64978,1.67514,1.65416
1515620880,1.65453,1.64009,1.65591,1.64915
1515621120,1.64957,1.64789,1.68171,1.67593
1515621360,1.67627,1.66177,1.69153,1.6908
1515621600,1.69093,1.68434,1.7134,1.69663
1515621840,1.69718,1.68071,1.71191,1.68704
1515622080,1.68671,1.67838,1.69848,1.69445
1515622320,1.69415,1.68768,1.70642,1.69919
1515622560,1.69916,1.67705,1.70139,1.68262
1515622800,1.68302,1.67625,1.69806,1.68893
1515623040,1.68867,1.67671,1.70452,1.70156
1515623280,1.70189,1.69943,1.71447,1.71344
1515623520,1.71384,1.69758,1.71401,1.70268
1515623760,1.70234,1.70203,1.71987,1.71399
1515624000,1.71385,1.71095,1.73407,1.72411
1515624240,1.72418,1.70545,1.72736,1.71319
1515624480,1.71337,1.70082,1.71899,1.70278
1515624720,1.70315,1.70039,1.7178,1.71099
1515624960,1.71107,1.70784,1.71893,1.70804
1515625200,1.70786,1.70355,1.71962,1.71426
1515625440,1.71424,1.71198,1.73408,1.71926
1515625680,1.71902,1.70511,1.7226,1.70908
1515625920,1.70895,1.70381,1.71905,1.71621
1515626160,1.71619,1.70152,1.72329,1.70385
1515626400,1.70418,1.70282,1.72323,1.7212
1515626640,1.72151,1.69216,1.7247,1.69775
1515626880,1.69735,1.68188,1.70286,1.6819
1515627120,1.68139,1.66836,1.68346,1.67539
1515627360,1.67532,1.66159,1.68018,1.66159
1515627600,1.66127,1.65434,1.67485,1.66194
1515627840,1.66154,1.64139,1.66835,1.64723
1515628080,1.64752,1.64578,1.66643,1.66165
1515628320,1.66185,1.65229,1.66689,1.65309
1515628560,1.65351,1.65145,1.67356,1.67148
1515628800,1.67098,1.66593,1.691,1.6833
1515629040,1.68318,1.68238,1.71278,1.69755
1515629280,1.69729,1.68522,1.70782,1.6863
1515629520,1.6866,1.68349,1.70382,1.70382
1515629760,1.70435,1.69505,1.71201,1.7079
1515630000,1.70829,1.70741,1.72376,1.71241
1515630240,1.71251,1.70732,1.72961,1.72718
1515630480,1.72685,1.71696,1.7344,1.72643
1515630720,1.72638,1.71467,1.73969,1.72775
1515630960,1.72783,1.71697,1.729,1.72376
1515631200,1.72375,1.70754,1.72877,1.72678
1515631440,1.72622,1.71927,1.73396,1.71968
1515631680,1.71952,1.71331,1.73185,1.71356
1515631920,1.71345,1.70856,1.7274,1.72655
1515632160,1.72634,1.69327,1.732,1.70745
1515632400,1.70801,1.69536,1.7162,1.70592
1515632640,1.70567,1.68693,1.70996,1.69062
1515632880,1.69058,1.68113,1.69749,1.68217
1515633120,1.68211,1.67541,1.69757,1.69689
1515633360,1.69732,1.69318,1.72852,1.72719
1515633600,1.72744,1.71789,1.73776,1.72735
1515633840,1.72785,1.72357,1.74781,1.74615
1515634080,1.74595,1.7345,1.75895,1.75853
1515634320,1.75871,1.73449,1.76119,1.75434
1515634560,1.7542,1.75171,1.77336,1.76691
1515634800,1.76641,1.75689,1.77109,1.75929
1515635040,1.75967,1.74385,1.76267,1.7467
1515635280,1.74667,1.72838,1.74768,1.74276
1515635520,1.74241,1.74215,1.75902,1.75203
1515635760,1.75207,1.73352,1.75482,1.73776
1515636000,1.73786,1.73244,1.75897,1.7531
1515636240,1.75269,1.7513,1.77465,1.77364
1515636480,1.77329,1.77283,1.79413,1.7896
1515636720,1.78952,1.76748,1.79399,1.78088
1515636960,1.78144,1.77187,1.79211,1.77198
1515637200,1.77156,1.75094,1.77458,1.75266
1515637440,1.75236,1.74942,1.78416,1.78216
1515637680,1.78174,1.76164,1.78283,1.76753
1515637920,1.76709,1.74686,1.7701,1.76512
1515638160,1.76501,1.75867,1.77881,1.77881
1515638400,1.77891,1.7576,1.78759,1.7802
1515638640,1.77965,1.77825,1.79903,1.78351
1515638880,1.78317,1.75578,1.78529,1.76378
1515639120,1.76359,1.75833,1.76988,1.76679
1515639360,1.76693,1.74297,1.76846,1.74379
1515639600,1.74397,1.72986,1.74725,1.73224
1515639840,1.73229,1.71204,1.73411,1.72471
1515640080,1.72436,1.70771,1.72721,1.71745
1515640320,1.71722,1.70917,1.72637,1.72206
1515640560,1.72174,1.70903,1.72932,1.718
1515640800,1.71843,1.71091,1.73045,1.72639
1515641040,1.7264,1.71483,1.72848,1.72226
1515641280,1.7219,1.71114,1.72311,1.71846
1515641520,1.7181,1.70788,1.73479,1.73039
1515641760,1.73061,1.72453,1.74639,1.72989
1515642000,1.72971,1.70887,1.74363,1.73631
1515642240,1.73668,1.73601,1.76213,1.74753
1515642480,1.74762,1.73386,1.7506,1.74854
1515642720,1.74906,1.73771,1.75948,1.74667
1515642960,1.74672,1.73616,1.7535,1.74396
1515643200,1.74387,1.74077,1.76573,1.7641
1515643440,1.76359,1.74645,1.77193,1.75911
1515643680,1.7592,1.75136,1.77525,1.77171
1515643920,1.77134,1.75353,1.77606,1.7728
1515644160,1.77234,1.75234,1.77234,1.75361
1515644400,1.75309,1.74019,1.75976,1.75099
1515644640,1.75092,1.73625,1.7606,1.73786
1515644880,1.73802,1.73563,1.76291,1.75629
1515645120,1.75626,1.73598,1.75726,1.74224
1515645360,1.74168,1.7326,1.7541,1.73748
1515645600,1.73732,1.73174,1.74591,1.7398
1515645840,1.73983,1.71535,1.74263,1.72551
1515646080,1.72519,1.70996,1.73209,1.72963
1515646320,1.72936,1.71276,1.74147,1.73899
1515646560,1.73939,1.7326,1.75089,1.74157
1515646800,1.74108,1.72862,1.74866,1.73605
1515647040,1.73581,1.71919,1.74787,1.74001
1515647280,1.73966,1.71375,1.74628,1.71508
1515647520,1.71526,1.70395,1.72056,1.70518
1515647760,1.70536,1.70004,1.71495,1.70754
1515648000,1.70802,1.67939,1.71416,1.68386
1515648240,1.68371,1.67054,1.69254,1.68191
1515648480,1.68213,1.67085,1.68421,1.68044
1515648720,1.68048,1.66746,1.68945,1.67366
1515648960,1.67356,1.65261,1.67537,1.65309
1515649200,1.65257,1.62372,1.65387,1.62372
1515649440,1.62416,1.61553,1.65769,1.65244
1515649680,1.65281,1.64935,1.67545,1.66992
1515649920,1.67021,1.6614,1.67667,1.66841
1515650160,1.66851,1.6646,1.68665,1.66678
1515650400,1.66695,1.66544,1.68675,1.67543
1515650640,1.67485,1.66858,1.686,1.68413
1515650880,1.68406,1.67898,1.70919,1.70623
1515651120,1.70566,1.69613,1.71762,1.71358
1515651360,1.71348,1.71134,1.73335,1.72985
1515651600,1.72966,1.72435,1.74101,1.74036
1515651840,1.74008,1.73183,1.74795,1.74286
1515652080,1.74235,1.73873,1.76597,1.76349
1515652320,1.7639,1.74566,1.76836,1.75502
1515652560,1.75497,1.75368,1.77746,1.77413
1515652800,1.77357,1.76955,1.78387,1.77721
1515653040,1.77688,1.76309,1.78222,1.76447
1515653280,1.76464,1.76049,1.77585,1.77379
1515653520,1.77382,1.75942,1.78012,1.76383
1515653760,1.76349,1.76288,1.79666,1.78746
1515654000,1.78801,1.77041,1.7983,1.77092
1515654240,1.77109,1.76375,1.77955,1.76794
1515654480,1.76811,1.75617,1.77213,1.75754
1515654720,1.75703,1.74234,1.76907,1.74689
1515654960,1.74653,1.74636,1.77369,1.76817
1515655200,1.76762,1.75765,1.78138,1.77893
1515655440,1.77922,1.74028,1.77984,1.74452
1515655680,1.74506,1.74247,1.75695,1.75312
1515655920,1.75367,1.74046,1.75945,1.74867
1515656160,1.74918,1.72955,1.76075,1.73042
1515656400,1.73061,1.70445,1.73566,1.71488
1515656640,1.71434,1.71204,1.72847,1.72398
1515656880,1.72434,1.71774,1.73054,1.72269
1515657120,1.72254,1.71706,1.75196,1.74786
1515657360,1.74793,1.73979,1.75768,1.75297
1515657600,1.75344,1.73181,1.75885,1.75864
1515657840,1.75849,1.7442,1.76172,1.75421
1515658080,1.75364,1.74619,1.77001,1.74716
1515658320,1.74759,1.74455,1.76751,1.76342
1515658560,1.76349,1.76103,1.78843,1.7823
1515658800,1.78207,1.77606,1.79632,1.78556
1515659040,1.78565,1.78564,1.80621,1.79845
1515659280,1.79864,1.78958,1.81698,1.81565
1515659520,1.81528,1.81233,1.82688,1.8209
1515659760,1.82143,1.8203,1.85775,1.85679
1515660000,1.85674,1.84103,1.86211,1.84505
1515660240,1.84462,1.82835,1.84664,1.83335
1515660480,1.83304,1.83304,1.85816,1.85351
1515660720,1.85375,1.85118,1.87095,1.86623
1515660960,1.86594,1.8638,1.89329,1.88838
1515661200,1.8888,1.88333,1.9059,1.89558
1515661440,1.89507,1.8725,1.89775,1.88335
1515661680,1.88279,1.87916,1.90067,1.8848
1515661920,1.88465,1.87708,1.89636,1.8778
1515662160,1.87775,1.8678,1.88327,1.87802
1515662400,1.87848,1.86801,1.88501,1.88306
1515662640,1.88329,1.8806,1.89486,1.88377
1515662880,1.88426,1.87916,1.89726,1.88385
1515663120,1.88368,1.87229,1.88942,1.88409
1515663360,1.8845,1.8609,1.88688,1.86883
1515663600,1.86877,1.86877,1.90898,1.9007
1515663840,1.9008,1.89224,1.91623,1.90918
1515664080,1.9092,1.89156,1.91767,1.91436
1515664320,1.91485,1.91022,1.93185,1.92448
1515664560,1.92457,1.89664,1.92609,1.90835
1515664800,1.90857,1.87683,1.90955,1.8808
1515665040,1.88111,1.85613,1.88111,1.87275
1515665280,1.8722,1.86641,1.88127,1.86876
1515665520,1.86841,1.8648,1.88099,1.87929
1515665760,1.87965,1.85391,1.88942,1.88223
1515666000,1.88211,1.87754,1.90673,1.90593
1515666240,1.90542,1.89135,1.91448,1.90049
1515666480,1.90056,1.87495,1.90115,1.88428
1515666720,1.88424,1.87105,1.8864,1.88157
1515666960,1.88116,1.87885,1.8998,1.89776
1515667200,1.89767,1.89727,1.92814,1.9272
1515667440,1.92728,1.92728,1.94633,1.94011
1515667680,1.94048,1.93653,1.96047,1.95647
1515667920,1.95616,1.95167,1.97223,1.9655
1515668160,1.96507,1.94227,1.96507,1.9538
1515668400,1.95349,1.93552,1.9567,1.942
1515668640,1.94163,1.92174,1.9489,1.92258
1515668880,1.92243,1.90634,1.92298,1.91027
1515669120,1.91054,1.90619,1.92101,1.91215
1515669360,1.91243,1.90796,1.92107,1.919
1515669600,1.9188,1.91094,1.9214,1.91508
1515669840,1.9155,1.89314,1.91719,1.89827
1515670080,1.89813,1.89741,1.91752,1.90739
1515670320,1.90757,1.90016,1.9144,1.90649
1515670560,1.90671,1.90595,1.94095,1.92372
1515670800,1.9236,1.91858,1.94269,1.94123
1515671040,1.94112,1.93852,1.95963,1.9483
1515671280,1.94814,1.94245,1.95735,1.94599
1515671520,1.94543,1.93955,1.95571,1.95192
1515671760,1.95209,1.94279,1.95905,1.95711
1515672000,1.9571,1.95233,1.96849,1.95563
1515672240,1.95547,1.94728,1.9613,1.95211
1515672480,1.95266,1.94864,1.96405,1.95587
1515672720,1.95636,1.9289,1.95853,1.93275
1515672960,1.93266,1.90812,1.93707,1.91827
1515673200,1.9184,1.91325,1.92979,1.92213
1515673440,1.92189,1.90031,1.92454,1.90611
1515673680,1.9059,1.88745,1.9081,1.90562
1515673920,1.90588,1.89544,1.91709,1.90688
1515674160,1.90738,1.90258,1.92412,1.91612
1515674400,1.91569,1.89421,1.91652,1.90055
1515674640,1.90043,1.88114,1.91214,1.88114
1515674880,1.88127,1.87397,1.89138,1.8781
1515675120,1.87805,1.8632,1.88664,1.86363
1515675360,1.86317,1.85222,1.86716,1.85727
1515675600,1.85772,1.85504,1.87889,1.8782
1515675840,1.87852,1.86451,1.88784,1.86735
1515676080,1.86762,1.85296,1.88963,1.88297
1515676320,1.88283,1.87739,1.89547,1.88915
1515676560,1.88902,1.86,1.89341,1.87628
1515676800,1.87623,1.86741,1.88626,1.88445
1515677040,1.88437,1.87614,1.89441,1.8799
1515677280,1.88022,1.87508,1.89015,1.87735
1515677520,1.87745,1.87423,1.89099,1.88907
1515677760,1.88913,1.88855,1.93253,1.93029
1515678000,1.93038,1.92967,1.95461,1.94902
1515678240,1.94948,1.94575,1.96497,1.96285
1515678480,1.96335,1.94906,1.96353,1.95092
1515678720,1.95068,1.93619,1.95153,1.94019
1515678960,1.93979,1.92203,1.94199,1.92203
1515679200,1.92231,1.8966,1.92366,1.9081
1515679440,1.90795,1.90121,1.91804,1.90445
1515679680,1.9042,1.89084,1.91518,1.89576
1515679920,1.89623,1.89006,1.90437,1.89196
1515680160,1.89193,1.8676,1.89382,1.87804
1515680400,1.8784,1.87837,1.89708,1.88127
1515680640,1.88111,1.87686,1.90073,1.89683
1515680880,1.8974,1.8972,1.91759,1.9138
1515681120,1.91344,1.89275,1.9144,1.90307
1515681360,1.90327,1.89316,1.91261,1.89811
1515681600,1.89863,1.87483,1.89863,1.87878
1515681840,1.87859,1.86535,1.88082,1.86966
1515682080,1.86924,1.8687,1.88244,1.86971
1515682320,1.8702,1.8702,1.89954,1.89834
1515682560,1.89887,1.88633,1.90564,1.89949
1515682800,1.89992,1.89992,1.9293,1.90736
1515683040,1.90765,1.88503,1.91471,1.89082
1515683280,1.89092,1.8607,1.89316,1.86105
1515683520,1.86108,1.84239,1.87207,1.84987
1515683760,1.85038,1.84865,1.87293,1.85483
1515684000,1.85427,1.85013,1.86935,1.86412
1515684240,1.86382,1.85805,1.87841,1.86997
1515684480,1.87014,1.85171,1.87519,1.85694
1515684720,1.85715,1.84662,1.86291,1.85033
1515684960,1.84989,1.84098,1.85806,1.84155
1515685200,1.84148,1.83911,1.85463,1.85335
1515685440,1.85386,1.84364,1.86826,1.84848
1515685680,1.84888,1.84575,1.86276,1.84947
1515685920,1.84981,1.84957,1.86741,1.86169
1515686160,1.86175,1.85413,1.87985,1.87752
1515686400,1.87794,1.87759,1.91433,1.91432
1515686640,1.91464,1.90929,1.92267,1.9183
1515686880,1.91836,1.89271,1.92114,1.89271
1515687120,1.89325,1.89212,1.91149,1.89892
1515687360,1.89886,1.89087,1.9164,1.90373
1515687600,1.90337,1.89825,1.91448,1.90886
1515687840,1.90938,1.90167,1.92166,1.92128
1515688080,1.92176,1.90375,1.9315,1.9283
1515688320,1.92838,1.92782,1.96287,1.96112
1515688560,1.96142,1.96142,1.98907,1.98859
1515688800,1.98853,1.97486,1.9918,1.98414
1515689040,1.98368,1.96256,1.98567,1.96315
1515689280,1.96299,1.94969,1.97048,1.95477
1515689520,1.95446,1.9284,1.96007,1.948
1515689760,1.94843,1.93426,1.95124,1.93848
1515690000,1.93838,1.93634,1.96568,1.95873
1515690240,1.95901,1.93303,1.96126,1.94584
1515690480,1.94571,1.93087,1.96156,1.93338
1515690720,1.93364,1.93204,1.95421,1.9455
1515690960,1.94595,1.93841,1.95482,1.94736
1515691200,1.94692,1.93552,1.95122,1.93593
1515691440,1.9361,1.90521,1.94008,1.91182
1515691680,1.91222,1.88789,1.91511,1.89181
1515691920,1.89142,1.87546,1.89823,1.8798
1515692160,1.8797,1.86701,1.89109,1.86812
1515692400,1.86838,1.84826,1.86941,1.85545
1515692640,1.85553,1.8488,1.86282,1.85711
1515692880,1.85753,1.85665,1.87403,1.85945
1515693120,1.85925,1.84185,1.85994,1.8429
1515693360,1.84252,1.8367,1.86619,1.85792
1515693600,1.85819,1.8466,1.86481,1.8549
1515693840,1.85442,1.84123,1.85777,1.84171
1515694080,1.84209,1.8275,1.84572,1.83012
1515694320,1.83007,1.81922,1.84771,1.84247
1515694560,1.84213,1.84144,1.86391,1.85942
1515694800,1.8595,1.83676,1.86083,1.84622
1515695040,1.84581,1.82356,1.84947,1.83073
1515695280,1.83019,1.82502,1.84638,1.84278
1515695520,1.84272,1.83087,1.84605,1.83884
1515695760,1.83915,1.82114,1.84343,1.8257
1515696000,1.82521,1.81404,1.82937,1.82689
