T,O,H,L,C
1529258400,2.12806,2.2247,2.12806,2.2247
1529262000,2.26588,2.27572,2.1662,2.1662
1529265600,2.14947,2.29913,2.14947,2.25171
1529269200,2.25235,2.25235,1.6879,1.6879
1529272800,1.62895,1.85579,1.58474,1.85579
1529276400,1.87806,2.30935,1.87806,2.30935
1529280000,2.39968,2.5182,2.39968,2.5182
1529283600,2.53846,2.86856,2.53846,2.86856
1529287200,2.91137,3.01734,2.91137,2.99539
1529290800,2.98853,2.98853,2.58739,2.63801
1529294400,2.62806,2.69483,2.59688,2.59688
1529298000,2.55084,2.55084,2.44618,2.44618
1529301600,2.38977,2.38977,2.04572,2.04572
1529305200,2.00995,2.00995,1.75877,1.75877
1529308800,1.76204,1.78564,1.70947,1.78564
1529312400,1.87806,2.61247,1.87806,2.61247
1529316000,2.63037,2.98554,2.63037,2.92506
1529319600,2.88694,3.19616,2.88694,3.19616
1529323200,3.21884,3.25439,2.85658,2.85658
1529326800,2.79695,2.91614,2.7804,2.90061
1529330400,2.87806,2.87806,2.79015,2.82565
1529334000,2.7876,2.7876,2.59784,2.59784
1529337600,2.54399,2.54399,1.69298,1.69298
1529341200,1.61562,1.65731,1.51813,1.65731
1529344800,1.66017,1.89781,1.66017,1.89536
1529348400,1.87806,1.9353,1.81527,1.9353
1529352000,1.9263,2.26969,1.9263,2.24569
1529355600,2.24449,2.41695,2.24449,2.41695
1529359200,2.42709,2.4862,2.39593,2.42351
1529362800,2.37999,2.37999,1.66248,1.66248
1529366400,1.62806,1.62806,1.18656,1.18656
1529370000,1.1215,1.1215,0.977318,1.03569
1529373600,1.06875,1.42285,1.06875,1.42285
1529377200,1.42651,1.7934,1.40044,1.7934
1529380800,1.80416,1.97096,1.77605,1.91053
1529384400,1.87806,1.87806,1.72944,1.83053
1529388000,1.8583,2.0152,1.85424,1.94843
1529391600,1.90638,2.51307,1.90638,2.51307
1529395200,2.52361,2.60164,2.4321,2.4321
1529398800,2.42155,2.63079,2.42155,2.63079
1529402400,2.62806,2.72844,2.62806,2.71334
1529406000,2.70708,2.78442,2.70708,2.78442
1529409600,2.82,2.97085,2.82,2.87745
1529413200,2.86209,2.86209,2.32874,2.32874
1529416800,2.26692,2.26692,1.85939,1.86005
1529420400,1.87806,1.90362,1.61925,1.61925
1529424000,1.62211,1.67334,1.54037,1.54037
1529427600,1.46671,1.46671,1.34456,1.44303
1529431200,1.48383,1.7288,1.48383,1.7288
1529434800,1.76087,2.1167,1.76087,2.1167
1529438400,2.12806,2.3789,2.12806,2.3789
1529442000,2.38347,2.38347,2.12859,2.15148
1529445600,2.18695,2.57776,2.18695,2.56663
1529449200,2.50378,2.50378,2.36061,2.39449
1529452800,2.41534,2.42427,1.93309,1.93309
1529456400,1.87806,1.87806,1.23317,1.23317
1529460000,1.16631,1.16631,1.05372,1.06828
1529463600,1.07974,1.07974,0.846342,0.852713
1529467200,0.867846,0.916522,0.534869,0.534869
1529470800,0.49435,0.759581,0.492517,0.759581
1529474400,0.878061,1.56918,0.878061,1.56918
1529478000,1.57523,1.61766,1.57523,1.59054
1529481600,1.58623,1.58623,1.37204,1.37204
1529485200,1.36374,1.51778,1.35042,1.51778
1529488800,1.59601,1.86114,1.59601,1.85543
1529492400,1.87806,1.93477,1.87806,1.92642
1529496000,1.91815,2.13729,1.91815,2.07143
1529499600,2.0336,2.15574,2.0336,2.12638
1529503200,2.11401,2.25241,2.09641,2.25241
1529506800,2.29458,2.73002,2.29458,2.69201
1529510400,2.62806,2.62806,2.50821,2.55834
1529514000,2.54701,2.54701,2.47674,2.48794
1529517600,2.48927,2.48927,1.91953,1.91953
1529521200,1.88524,1.92579,1.73248,1.73248
1529524800,1.69077,1.8112,1.63787,1.8112
1529528400,1.87806,2.12747,1.87806,2.08422
1529532000,2.06615,2.09598,1.96718,2.09598
1529535600,2.17737,2.34829,2.17737,2.34829
1529539200,2.43215,2.61914,2.32986,2.32986
1529542800,2.30299,2.30299,2.18325,2.18325
1529546400,2.12806,2.26499,2.03233,2.26499
1529550000,2.25447,2.25447,2.06781,2.10706
1529553600,2.12073,2.17835,2.12073,2.16512
1529557200,2.16506,2.16506,2.08635,2.08635
1529560800,2.05255,2.05255,1.93895,1.93895
1529564400,1.87806,1.87806,1.74641,1.82457
1529568000,1.80931,1.80931,1.56657,1.56657
1529571600,1.51239,1.51239,0.808856,0.808856
1529575200,0.798594,0.798594,0.714638,0.714638
1529578800,0.733318,1.39295,0.733318,1.39168
1529582400,1.37806,1.75503,1.37719,1.67788
1529586000,1.65876,1.65996,1.58272,1.65996
1529589600,1.70676,2.13687,1.70676,2.13687
1529593200,2.18976,2.24536,2.11276,2.11276
1529596800,2.08438,2.08438,1.89514,1.91901
1529600400,1.87806,1.87806,1.45662,1.45662
1529604000,1.42502,1.42502,1.26849,1.26849
1529607600,1.24304,1.5388,1.22817,1.5388
1529611200,1.53857,1.74465,1.44113,1.74465
1529614800,1.79767,1.82774,1.6649,1.68421
1529618400,1.62806,1.78974,1.53772,1.78974
1529622000,1.82171,1.98811,1.78352,1.98811
1529625600,2.0192,2.0192,1.12993,1.12993
1529629200,1.13899,1.34781,1.13899,1.14991
1529632800,1.14893,1.76395,1.14893,1.76395
1529636400,1.87806,2.72009,1.87806,2.72009
1529640000,2.79792,3.03527,2.79792,3.03527
1529643600,3.0471,3.04882,2.907,2.96504
1529647200,2.95552,2.95552,2.65322,2.65322
1529650800,2.62666,2.62666,2.14144,2.14144
1529654400,2.12806,2.12806,1.80093,1.80093
1529658000,1.77899,1.77899,1.57473,1.63793
1529661600,1.66509,1.71642,1.57868,1.71642
1529665200,1.77696,1.99673,1.77696,1.99673
1529668800,2.04473,2.08591,1.83188,1.87419
1529672400,1.87806,1.87806,1.71737,1.71737
1529676000,1.69815,1.71314,1.5817,1.5817
1529679600,1.56783,1.88132,1.56783,1.86944
1529683200,1.81133,1.81133,1.42745,1.42745
1529686800,1.38777,1.5502,1.35914,1.44619
1529690400,1.37806,1.37806,1.19713,1.19713
1529694000,1.2102,1.2102,0.994892,1.13187
1529697600,1.19129,1.31324,1.17044,1.31324
1529701200,1.32431,1.68681,1.30607,1.68681
1529704800,1.75338,2.07246,1.75338,1.96899
1529708400,1.87806,1.87806,1.62245,1.80027
1529712000,1.82335,1.9347,1.82335,1.9347
1529715600,1.96577,1.99189,1.93434,1.96644
1529719200,1.99135,2.20672,1.99135,2.20672
1529722800,2.22975,2.31061,1.9188,1.9188
1529726400,1.87806,1.87806,1.55022,1.55022
1529730000,1.55045,1.71846,1.55045,1.64164
1529733600,1.58301,1.60234,1.47526,1.50554
1529737200,1.4455,1.4455,1.36938,1.37995
1529740800,1.41705,1.82732,1.41705,1.82732
1529744400,1.87806,2.32985,1.87806,2.32985
1529748000,2.35268,2.37996,2.27383,2.27383
1529751600,2.24867,2.24867,2.05515,2.05515
1529755200,2.05616,2.38783,2.05616,2.38783
1529758800,2.45053,2.64066,2.45053,2.59151
1529762400,2.62806,2.8998,2.62806,2.8998
1529766000,3.03151,3.33682,3.03151,3.33682
1529769600,3.34037,3.34037,2.61741,2.61741
1529773200,2.59051,2.59051,2.28801,2.28801
1529776800,2.23465,2.25987,1.97733,1.97733
1529780400,1.87806,1.87806,1.45962,1.45962
1529784000,1.47292,1.76909,1.47292,1.69222
1529787600,1.63668,1.63668,1.16445,1.16445
1529791200,1.107,1.107,1.01077,1.0696
1529794800,1.06298,1.15809,1.06298,1.15809
1529798400,1.12806,1.15222,1.0834,1.15222
1529802000,1.16509,1.24056,1.1646,1.24056
1529805600,1.25448,1.4333,1.25448,1.42019
1529809200,1.44218,1.71572,1.44218,1.71572
1529812800,1.75251,1.92979,1.75251,1.91422
1529816400,1.87806,2.03762,1.74546,2.03762
1529820000,2.10622,2.55392,2.10622,2.54528
1529823600,2.53574,2.66687,2.53574,2.66687
1529827200,2.72372,2.87676,2.72372,2.84822
1529830800,2.82043,2.82043,2.4749,2.4749
1529834400,2.37806,2.37806,1.81998,1.82703
1529838000,1.85264,1.89283,1.77996,1.77996
1529841600,1.71783,1.71783,1.42462,1.47519
1529845200,1.46954,1.9199,1.38206,1.9199
1529848800,2.00007,2.12983,1.93688,1.93688
1529852400,1.87806,2.03133,1.81369,2.03133
1529856000,2.08613,2.10017,1.63173,1.63173
1529859600,1.60145,1.60145,1.16026,1.16026
1529863200,1.15449,1.21306,1.0711,1.21306
1529866800,1.27977,1.60454,1.27977,1.60454
1529870400,1.62806,2.19913,1.62806,2.19913
1529874000,2.23185,2.4522,2.23185,2.4522
1529877600,2.47609,2.48359,2.29635,2.29635
1529881200,2.24538,2.24538,1.91335,1.91335
1529884800,1.91805,2.08098,1.9044,1.9044
1529888400,1.87806,1.87806,1.7436,1.7436
1529892000,1.66353,1.66353,0.986303,0.986303
1529895600,0.934042,1.00199,0.854236,0.867159
1529899200,0.883257,0.89108,0.639371,0.639371
1529902800,0.62282,0.832792,0.577598,0.832792
1529906400,0.878061,1.30477,0.878061,1.30477
1529910000,1.27051,1.27051,1.08921,1.17462
1529913600,1.25614,1.95048,1.25614,1.95048
1529917200,1.9911,2.02731,1.88712,1.88712
1529920800,1.85895,1.98931,1.84503,1.9347
1529924400,1.87806,2.00207,1.70417,2.00207
1529928000,2.02055,2.47541,2.02055,2.47541
1529931600,2.51344,2.55836,2.51344,2.52614
1529935200,2.52467,2.95871,2.51465,2.95871
1529938800,2.95577,2.95577,2.22882,2.22882
1529942400,2.12806,2.12806,1.13827,1.13827
1529946000,1.14949,1.43564,1.14949,1.38463
1529949600,1.35753,1.35753,0.842205,0.842205
1529953200,0.834698,1.21774,0.828422,1.21774
1529956800,1.23923,1.79284,1.22924,1.79284
1529960400,1.87806,2.93586,1.87806,2.93586
1529964000,3.00813,3.20373,3.00813,3.20373
1529967600,3.23225,3.53986,3.23225,3.46452
1529971200,3.42498,3.44632,3.22576,3.22576
1529974800,3.20802,3.20802,2.97273,2.97273
1529978400,2.87806,2.87806,2.66244,2.75653
1529982000,2.72023,2.72023,2.43242,2.43242
1529985600,2.4121,2.42673,2.27662,2.28911
1529989200,2.29966,2.29966,1.79522,1.79522
1529992800,1.76532,1.83947,1.76532,1.83947
1529996400,1.87806,1.93919,1.83571,1.83643
1530000000,1.82444,1.84632,1.74982,1.7745
1530003600,1.74237,1.79482,1.57987,1.63167
1530007200,1.65816,1.7883,1.58149,1.7883
1530010800,1.79817,1.79817,1.64528,1.66041
1530014400,1.62806,1.88828,1.58074,1.88828
1530018000,1.95852,2.08983,1.89005,2.08983
1530021600,2.14347,2.23165,2.12151,2.23165
1530025200,2.25615,2.37027,1.88359,1.88359
1530028800,1.8323,1.85407,1.78833,1.85407
1530032400,1.87806,1.92297,1.85066,1.8684
1530036000,1.8173,1.8173,1.56159,1.56159
1530039600,1.57356,1.63098,1.54735,1.58152
1530043200,1.54109,1.54471,1.37911,1.37911
1530046800,1.40081,1.79673,1.40081,1.79673
1530050400,1.87806,2.3536,1.87806,2.3298
1530054000,2.27455,2.27455,2.04834,2.17821
1530057600,2.19949,2.19949,1.71544,1.71544
1530061200,1.68593,1.9895,1.62749,1.9895
1530064800,2.07593,2.14901,1.91613,1.91613
1530068400,1.87806,1.87806,1.68986,1.7639
1530072000,1.73093,1.74394,1.61093,1.61093
1530075600,1.58644,1.59909,1.25538,1.25538
1530079200,1.21669,1.43829,1.15952,1.43829
1530082800,1.48942,1.5355,1.45339,1.45339
1530086400,1.37806,1.52455,1.26773,1.51028
1530090000,1.49176,1.49176,1.37984,1.48671
1530093600,1.58589,1.97715,1.58589,1.97715
1530097200,2.01083,2.4985,2.01083,2.4985
1530100800,2.49702,2.49702,1.98882,1.98882
1530104400,1.87806,1.87806,1.19083,1.19083
1530108000,1.20422,1.36405,1.20422,1.36405
1530111600,1.40477,1.41789,1.21113,1.21294
1530115200,1.20556,1.21049,1.10096,1.21049
1530118800,1.24777,1.26482,1.04197,1.13928
1530122400,1.12806,1.12862,1.06003,1.12862
1530126000,1.13498,1.42074,1.13498,1.42074
1530129600,1.46838,1.87205,1.46838,1.87205
1530133200,1.93912,2.24159,1.93912,2.21542
1530136800,2.17323,2.17323,1.89964,1.89964
1530140400,1.87806,1.87806,1.80923,1.80923
1530144000,1.80893,1.86169,1.79471,1.86169
1530147600,1.87681,2.19795,1.87681,2.19795
1530151200,2.26173,2.59032,2.26173,2.27151
1530154800,2.20469,2.20469,2.12305,2.13263
1530158400,2.12806,2.27526,1.86036,1.86036
1530162000,1.8145,1.8145,1.57049,1.58482
1530165600,1.60596,1.62462,1.35702,1.38503
1530169200,1.4022,1.40782,1.2596,1.2596
1530172800,1.27791,1.87761,1.27791,1.87761
1530176400,1.87806,2.15426,1.87806,2.15426
1530180000,2.22289,2.4528,2.22289,2.4528
1530183600,2.45635,2.45635,2.38252,2.38252
1530187200,2.34899,2.34899,2.05451,2.05451
1530190800,2.02709,2.02709,1.69179,1.6934
1530194400,1.62806,1.62806,1.41985,1.42358
1530198000,1.41874,1.41874,1.24185,1.31371
1530201600,1.37056,1.74457,1.37056,1.74457
1530205200,1.8113,2.08953,1.8113,2.05461
1530208800,2.04465,2.04465,1.8265,1.86064
1530212400,1.87806,1.97944,1.87806,1.97635
1530216000,1.96883,2.38344,1.91766,2.38344
1530219600,2.52986,2.8809,2.52986,2.8809
1530223200,2.93501,3.22814,2.93501,3.22526
1530226800,3.24808,3.27921,2.69298,2.69298
1530230400,2.62806,2.62806,2.27474,2.28413
1530234000,2.30015,2.30763,2.23431,2.27309
1530237600,2.31132,2.31508,2.1927,2.1927
1530241200,2.17906,2.37778,2.16074,2.28788
1530244800,2.31021,2.35602,1.95511,1.95511
1530248400,1.87806,1.87806,1.4482,1.4482
1530252000,1.4489,1.47574,1.36861,1.41895
1530255600,1.47087,2.08421,1.47087,2.08421
1530259200,2.13722,2.32212,2.13722,2.1519
1530262800,2.12241,2.12241,1.93418,1.93418
1530266400,1.87806,1.87806,1.34551,1.34551
1530270000,1.35393,1.35479,1.22128,1.25962
1530273600,1.2986,1.54688,1.2986,1.54688
1530277200,1.5291,1.63743,1.48193,1.61853
1530280800,1.62314,1.92736,1.62314,1.92733
1530284400,1.87806,2.01237,1.76023,2.01237
1530288000,2.04796,2.17415,2.0314,2.17415
1530291600,2.21653,2.27916,2.16924,2.27916
1530295200,2.30774,2.37543,2.30774,2.34464
1530298800,2.35471,2.60369,2.35471,2.60369
1530302400,2.62806,2.64685,2.45004,2.45196
1530306000,2.45468,2.45468,2.34127,2.35274
1530309600,2.35836,2.50315,2.35836,2.43527
1530313200,2.41675,2.50104,2.31176,2.31176
1530316800,2.31302,2.32722,1.96863,1.96863
1530320400,1.87806,1.87806,1.29692,1.29692
1530324000,1.30903,1.51842,1.30903,1.51842
1530327600,1.5429,1.66252,1.53919,1.66252
1530331200,1.72345,1.9556,1.72345,1.80654
1530334800,1.75693,1.98136,1.72251,1.90655
1530338400,1.87806,1.89524,1.79554,1.89524
1530342000,2.00826,2.34063,2.00826,2.34063
1530345600,2.38527,2.41346,2.37366,2.38622
1530349200,2.37654,2.38291,2.28744,2.36442
1530352800,2.33672,2.34144,1.97759,1.97759
1530356400,1.87806,1.87806,1.30116,1.30116
1530360000,1.25144,1.25144,1.0203,1.07806
1530363600,1.09461,1.12745,1.04831,1.06112
1530367200,1.12334,1.32581,1.01756,1.01756
1530370800,0.947969,0.947969,0.728634,0.728634
1530374400,0.628061,0.628061,0.390032,0.469532
1530378000,0.462759,0.585985,0.420652,0.585985
1530381600,0.697702,1.61267,0.697702,1.61267
1530385200,1.72978,2.13267,1.72978,2.13267
1530388800,2.15456,2.2212,1.93294,1.93294
1530392400,1.87806,2.05852,1.73651,2.05852
1530396000,2.1087,2.61396,2.1087,2.61396
1530399600,2.64514,2.76652,2.49543,2.49543
1530403200,2.45521,2.45521,2.08084,2.08084
1530406800,2.05988,2.05988,1.66949,1.66949
1530410400,1.62806,1.62806,1.34008,1.35401
1530414000,1.37657,1.37657,1.19127,1.19127
1530417600,1.17257,1.51076,1.17257,1.51076
1530421200,1.57527,1.74722,1.57527,1.68533
1530424800,1.67037,1.8789,1.66859,1.87587
1530428400,1.87806,2.06129,1.87806,2.06129
1530432000,2.15696,2.60043,2.15696,2.60043
1530435600,2.62701,2.79537,2.62701,2.79537
1530439200,2.79104,2.79104,2.62524,2.69148
1530442800,2.72187,2.74584,2.42477,2.42477
1530446400,2.37806,2.37806,2.12956,2.12956
1530450000,2.0599,2.0599,1.8689,1.8689
1530453600,1.82106,1.82106,1.57994,1.60944
1530457200,1.60418,1.99374,1.60418,1.99374
1530460800,2.06512,2.12164,1.86544,1.86544
1530464400,1.87806,1.97984,1.87806,1.9143
1530468000,1.88352,2.08586,1.88352,1.95301
1530471600,1.86522,1.86522,1.49172,1.49172
1530475200,1.44702,1.44702,1.06752,1.06752
1530478800,1.06403,1.41977,1.06403,1.40259
1530482400,1.37806,1.55355,1.32247,1.55355
1530486000,1.5643,1.66759,1.5643,1.66759
1530489600,1.65807,1.65807,1.45013,1.45013
1530493200,1.42684,1.42684,1.3676,1.39603
1530496800,1.37966,1.85505,1.37196,1.85505
1530500400,1.87806,2.20749,1.87806,2.20749
1530504000,2.21102,2.54058,2.21102,2.40064
1530507600,2.34639,2.34639,1.92454,1.92454
1530511200,1.86459,1.86459,1.63769,1.78472
1530514800,1.83279,2.29087,1.83279,2.29087
1530518400,2.37806,2.94687,2.37806,2.94687
1530522000,2.95202,2.95202,2.72026,2.72026
1530525600,2.67504,2.67504,2.31018,2.31018
1530529200,2.26177,2.33544,2.11948,2.33544
1530532800,2.30842,2.30842,1.97041,1.97041
1530536400,1.87806,1.87806,1.39472,1.40001
1530540000,1.42255,1.77382,1.42255,1.7378
1530543600,1.69839,2.07702,1.69025,2.06605
1530547200,2.06197,2.20238,2.06197,2.19908
1530550800,2.20609,2.2195,2.1658,2.1658
1530554400,2.12806,2.12806,1.92298,1.92298
1530558000,1.89805,2.14414,1.89399,2.14414
1530561600,2.24114,2.90305,2.24114,2.90305
1530565200,2.92155,2.92155,2.50561,2.50561
1530568800,2.46881,2.46881,1.9196,1.9196
1530572400,1.87806,1.87806,0.982261,0.982261
1530576000,0.900039,0.900039,0.618928,0.735352
1530579600,0.760768,1.66391,0.760768,1.66391
1530583200,1.76123,1.90442,1.76123,1.89608
1530586800,1.88105,1.88105,1.47665,1.47665
1530590400,1.37806,1.37806,0.992229,1.00252
1530594000,1.01445,1.01445,0.896542,0.922088
1530597600,0.955589,1.38905,0.955589,1.38905
1530601200,1.34312,1.50398,1.28158,1.50398
1530604800,1.56665,1.81361,1.56665,1.81361
1530608400,1.87806,2.52315,1.87806,2.52315
1530612000,2.59861,3.27254,2.59861,3.27254
1530615600,3.31547,3.32084,3.01232,3.01232
1530619200,2.99694,2.99694,2.76553,2.76553
1530622800,2.77549,2.91764,2.77549,2.86061
1530626400,2.87806,2.94198,2.65483,2.65483
1530630000,2.59932,2.59932,2.32899,2.32899
1530633600,2.30439,2.30439,2.04539,2.04539
1530637200,2.03369,2.04796,2.0044,2.04796
1530640800,2.09977,2.15574,1.91565,1.91565
1530644400,1.87806,1.87806,1.70178,1.82591
1530648000,1.87158,2.40114,1.87158,2.36523
1530651600,2.33717,2.47924,2.33717,2.43341
1530655200,2.42183,2.46775,2.40653,2.43735
1530658800,2.44951,2.75077,2.44951,2.70239
1530662400,2.62806,2.62806,2.48202,2.56878
1530666000,2.57993,2.61226,2.45006,2.45006
1530669600,2.40557,2.40557,1.66256,1.66256
1530673200,1.63091,1.71895,1.63091,1.71895
1530676800,1.70974,1.83108,1.6975,1.83108
1530680400,1.87806,2.0031,1.87806,1.91722
1530684000,1.89826,1.89826,1.74237,1.77564
1530687600,1.80316,1.80657,1.55567,1.58819
1530691200,1.64444,1.76734,1.54258,1.54258
1530694800,1.54354,1.58523,1.46484,1.46484
1530698400,1.37806,1.39911,1.17211,1.39911
1530702000,1.39869,1.39869,1.25033,1.32958
1530705600,1.37139,1.8955,1.37139,1.8955
1530709200,1.92616,1.92616,1.78088,1.78088
1530712800,1.75534,1.94213,1.74206,1.91839
1530716400,1.87806,2.07523,1.80881,2.07523
1530720000,2.10812,2.66339,2.10812,2.66339
1530723600,2.70949,2.79499,2.52208,2.52208
1530727200,2.5519,2.92433,2.5519,2.92433
1530730800,2.94274,3.12908,2.94274,2.96938
1530734400,2.87806,2.89362,2.7748,2.87379
1530738000,2.91012,3.08225,2.91012,2.91907
1530741600,2.83668,2.83668,1.92645,1.92645
1530745200,1.8704,1.8704,1.71561,1.74576
1530748800,1.75897,1.87925,1.71112,1.87925
1530752400,1.87806,1.98156,1.79204,1.79204
1530756000,1.79954,1.9383,1.79954,1.81103
1530759600,1.75833,1.75833,1.59155,1.59155
1530763200,1.53377,1.53377,1.21093,1.31332
1530766800,1.34386,1.40665,1.24583,1.4002
1530770400,1.37806,1.43914,1.34585,1.37665
1530774000,1.33894,1.33894,1.05611,1.28953
1530777600,1.35012,1.35012,0.911098,0.911098
1530781200,0.977365,1.34295,0.977365,1.21449
1530784800,1.22726,1.80326,1.22726,1.80326
1530788400,1.87806,2.33501,1.87806,2.33501
1530792000,2.40038,2.64021,2.40038,2.52323
1530795600,2.47121,2.47121,1.89878,1.91335
1530799200,1.90392,2.0196,1.85942,2.0185
1530802800,2.0234,2.0234,1.41739,1.41739
1530806400,1.37806,1.37806,0.999663,0.999663
1530810000,0.982081,1.0268,0.847697,1.0268
1530813600,1.11775,1.85055,1.11775,1.85055
1530817200,1.9501,2.19559,1.9501,2.19559
1530820800,2.23421,2.26405,1.8944,1.8944
1530824400,1.87806,1.87806,1.65431,1.65431
1530828000,1.67309,2.0281,1.67309,2.02087
1530831600,2.02002,2.24962,2.02002,2.22234
1530835200,2.15583,2.23318,2.08401,2.19664
1530838800,2.20842,2.38484,2.20842,2.21393
1530842400,2.12806,2.12806,1.87758,1.87758
1530846000,1.89587,1.9797,1.73074,1.9797
1530849600,2.08272,2.5042,2.08272,2.5042
1530853200,2.52304,2.52304,2.39524,2.39524
1530856800,2.36889,2.36889,2.00934,2.00934
1530860400,1.87806,1.87806,1.4936,1.66144
1530864000,1.69041,1.69753,1.52718,1.52718
1530867600,1.5005,1.5005,1.03154,1.03154
1530871200,0.979541,0.979541,0.807731,0.964263
1530874800,1.04286,1.37015,1.04286,1.34467
1530878400,1.37806,1.64062,1.37806,1.64062
1530882000,1.67989,2.06788,1.67989,2.06119
1530885600,2.07112,2.80046,2.07112,2.78692
1530889200,2.76042,2.76042,2.46064,2.46064
1530892800,2.46265,2.46689,1.9869,1.9869
1530896400,1.87806,1.87806,1.0062,1.0062
1530900000,0.943358,0.943358,0.826736,0.894165
1530903600,0.921814,1.20946,0.921814,1.20946
1530907200,1.25288,1.6414,1.25288,1.6414
1530910800,1.67997,1.74971,1.59567,1.60491
1530914400,1.62806,1.7049,1.62806,1.67913
1530918000,1.73278,1.73278,1.5348,1.72175
1530921600,1.80425,2.00449,1.80425,2.00449
1530925200,2.05597,2.10579,1.69631,1.69631
1530928800,1.63769,1.94203,1.63769,1.91637
1530932400,1.87806,1.87806,1.6848,1.6848
1530936000,1.66442,1.73368,1.6541,1.67743
1530939600,1.65037,1.7408,1.64048,1.69497
1530943200,1.69052,1.88366,1.69052,1.88366
1530946800,1.89635,2.15126,1.89635,2.15126
1530950400,2.12806,2.26955,2.0945,2.26955
1530954000,2.31776,2.65394,2.31776,2.65394
1530957600,2.66209,2.75211,2.53,2.53
1530961200,2.50051,2.50051,2.11075,2.11075
1530964800,2.06409,2.06409,1.91435,1.91435
1530968400,1.87806,1.87806,1.74218,1.86162
1530972000,1.86048,1.86048,1.67667,1.67667
1530975600,1.63372,1.667,1.52573,1.53893
1530979200,1.57502,1.6486,1.53516,1.53516
1530982800,1.52974,1.88784,1.52974,1.88784
1530986400,1.87806,1.88933,1.81505,1.88933
1530990000,1.97036,2.53037,1.97036,2.50868
1530993600,2.46615,2.46615,1.83228,1.83228
1530997200,1.77676,1.77676,1.54084,1.67945
1531000800,1.69598,1.8568,1.69598,1.8568
1531004400,1.87806,2.3768,1.87806,2.3768
1531008000,2.39185,2.39185,1.81771,1.81771
1531011600,1.8277,1.83878,1.65263,1.65263
1531015200,1.65986,1.81647,1.61881,1.81647
1531018800,1.8786,1.96936,1.69148,1.69148
1531022400,1.62806,1.62806,1.44775,1.53298
1531026000,1.52027,1.55425,1.3482,1.3482
1531029600,1.33025,1.33025,1.09799,1.09799
1531033200,1.0725,1.33373,1.06661,1.33373
1531036800,1.42849,1.97886,1.42849,1.88407
1531040400,1.87806,1.90065,1.82024,1.8318
1531044000,1.80795,2.09481,1.80519,2.09481
1531047600,2.11296,2.30928,2.11296,2.27298
1531051200,2.30265,2.34696,2.2586,2.2586
1531054800,2.25232,2.25704,2.09197,2.14578
1531058400,2.12806,2.12806,2.04548,2.05603
1531062000,1.99657,1.99657,1.63742,1.64564
1531065600,1.67354,1.89363,1.67354,1.89363
1531069200,1.87798,1.87798,1.60301,1.61809
1531072800,1.61742,1.93303,1.61742,1.91473
1531076400,1.87806,1.99182,1.75076,1.99182
1531080000,1.98309,2.14002,1.9733,2.14002
1531083600,2.15896,2.17253,2.11289,2.11289
1531087200,2.08432,2.1535,1.94591,2.1535
1531090800,2.1852,2.58325,2.1852,2.58325
1531094400,2.62806,2.74746,2.62772,2.74746
1531098000,2.78859,2.98072,2.78859,2.98072
1531101600,2.99931,3.01461,2.71663,2.71663
1531105200,2.68354,2.68354,2.11803,2.11803
1531108800,2.0333,2.0333,1.87987,1.89203
1531112400,1.87806,1.90494,1.85235,1.89586
1531116000,1.8909,1.8909,1.67791,1.67791
1531119600,1.62157,1.62157,1.41997,1.41997
1531123200,1.40554,2.23339,1.40554,2.23339
1531126800,2.34966,2.7776,2.34966,2.69381
1531130400,2.62806,2.76743,2.50913,2.76743
1531134000,2.78754,3.07548,2.78754,3.07548
1531137600,3.09281,3.21592,3.09281,3.16435
1531141200,3.19567,3.21482,2.73094,2.73094
1531144800,2.64524,2.64524,1.92016,1.92016
1531148400,1.87806,1.87806,1.37726,1.37726
1531152000,1.35453,1.41769,1.27996,1.39728
1531155600,1.39802,1.62633,1.39802,1.62633
1531159200,1.67001,1.84185,1.59015,1.84185
1531162800,1.88986,2.14408,1.88986,2.14408
1531166400,2.12806,2.14073,2.0795,2.11777
1531170000,2.15222,2.62806,2.12607,2.62806
1531173600,2.71521,2.79243,2.60238,2.65136
1531177200,2.67175,2.84872,2.53923,2.53923
1531180800,2.48427,2.48427,1.9344,1.9344
1531184400,1.87806,1.87806,1.20754,1.20754
1531188000,1.12696,1.12696,0.973287,0.992692
1531191600,1.01399,1.01916,0.923339,0.923339
1531195200,0.857945,0.857945,0.717192,0.789737
1531198800,0.858413,1.31924,0.858413,1.31924
1531202400,1.37806,2.12353,1.37806,2.12353
1531206000,2.16071,2.44316,2.16071,2.44316
1531209600,2.47273,2.47273,2.14564,2.14564
1531213200,2.11515,2.11515,1.95834,1.97788
1531216800,2.01327,2.03271,1.8957,1.8957
1531220400,1.87806,1.87806,1.68027,1.68027
1531224000,1.59588,1.59588,1.18548,1.18548
1531227600,1.18046,1.28811,1.18046,1.22567
1531231200,1.2097,1.32463,1.1579,1.32463
1531234800,1.37638,1.66784,1.37638,1.65655
1531238400,1.62806,1.89061,1.60263,1.85335
1531242000,1.81434,1.81434,1.6864,1.78096
1531245600,1.8592,1.9708,1.76975,1.76975
1531249200,1.74355,2.01155,1.72534,2.01155
1531252800,2.03684,2.03699,1.94831,1.94831
1531256400,1.87806,1.87806,1.52232,1.56138
1531260000,1.59106,1.82184,1.59106,1.82184
1531263600,1.87721,1.9019,1.65481,1.65481
1531267200,1.64052,1.76995,1.54661,1.76995
