T,O,H,L,C
1563933600,1.48144,1.46895,1.4827,1.47508
1563937200,1.47556,1.47433,1.48205,1.47903
1563940800,1.4788,1.46959,1.48277,1.47049
1563944400,1.47003,1.46996,1.47854,1.47675
1563948000,1.47635,1.47487,1.48525,1.48163
1563951600,1.48166,1.47403,1.49002,1.48838
1563955200,1.48817,1.48521,1.49204,1.4891
1563958800,1.48877,1.48717,1.49554,1.49113
1563962400,1.49144,1.48143,1.49144,1.48655
1563966000,1.4868,1.47967,1.4875,1.48177
1563969600,1.48141,1.47697,1.48461,1.48159
1563973200,1.48184,1.47759,1.48825,1.48562
1563976800,1.48547,1.48083,1.48802,1.48576
1563980400,1.48554,1.48554,1.49666,1.49175
1563984000,1.49199,1.48863,1.49532,1.49532
1563987600,1.49582,1.49253,1.49781,1.4951
1563991200,1.49463,1.48914,1.49895,1.49699
1563994800,1.49745,1.49686,1.51218,1.51168
1563998400,1.51185,1.5026,1.51324,1.50261
1564002000,1.50226,1.49415,1.50631,1.49446
1564005600,1.49424,1.4927,1.50401,1.50323
1564009200,1.50361,1.49639,1.5064,1.50494
1564012800,1.50465,1.50116,1.51179,1.51146
1564016400,1.51134,1.50771,1.51506,1.51177
1564020000,1.51185,1.50687,1.51382,1.5073
1564023600,1.5075,1.50701,1.5169,1.51532
1564027200,1.51521,1.50794,1.51771,1.50794
1564030800,1.50828,1.50194,1.50914,1.50717
1564034400,1.50761,1.50551,1.51386,1.51219
1564038000,1.51257,1.50712,1.51684,1.50765
1564041600,1.50769,1.50673,1.52038,1.51975
1564045200,1.51928,1.51464,1.52504,1.52489
1564048800,1.52474,1.51763,1.52823,1.51876
1564052400,1.51865,1.51853,1.52751,1.52611
1564056000,1.52575,1.52539,1.5331,1.5331
1564059600,1.53276,1.52481,1.53432,1.52786
1564063200,1.52821,1.52107,1.5295,1.52432
1564066800,1.52415,1.5198,1.52639,1.52525
1564070400,1.52528,1.5207,1.52878,1.52579
1564074000,1.52613,1.52339,1.53757,1.53722
1564077600,1.53698,1.52898,1.53698,1.53075
1564081200,1.53084,1.52711,1.53495,1.529
1564084800,1.52915,1.52821,1.53489,1.53085
1564088400,1.53059,1.52901,1.53775,1.53522
1564092000,1.53485,1.53352,1.54262,1.53959
1564095600,1.53965,1.53819,1.54498,1.54215
1564099200,1.54255,1.53582,1.54592,1.5452
1564102800,1.54538,1.53974,1.54882,1.54694
1564106400,1.54687,1.5439,1.55663,1.55634
1564110000,1.55681,1.55255,1.56158,1.5559
1564113600,1.55633,1.54686,1.55652,1.54875
1564117200,1.54835,1.5417,1.55063,1.54471
1564120800,1.54466,1.5414,1.54825,1.54698
1564124400,1.5473,1.54543,1.55421,1.55192
1564128000,1.55195,1.54551,1.55447,1.54599
1564131600,1.54602,1.54577,1.55225,1.54668
1564135200,1.54649,1.54101,1.54835,1.54495
1564138800,1.5454,1.52815,1.54742,1.53172
1564142400,1.53139,1.52632,1.53266,1.53112
1564146000,1.53102,1.52584,1.53493,1.52888
1564149600,1.52839,1.52018,1.53067,1.52145
1564153200,1.52104,1.51446,1.52279,1.51657
1564156800,1.51631,1.50604,1.51843,1.51018
1564160400,1.50968,1.50784,1.51774,1.51454
1564164000,1.51433,1.51163,1.52161,1.52099
1564167600,1.52111,1.51932,1.53326,1.52944
1564171200,1.52945,1.52626,1.53552,1.53248
1564174800,1.53283,1.52593,1.53708,1.53249
1564178400,1.53224,1.51859,1.53259,1.52153
1564182000,1.52191,1.51599,1.52386,1.52062
1564185600,1.52057,1.5203,1.53426,1.5278
1564189200,1.52768,1.51342,1.5312,1.51342
1564192800,1.51392,1.51219,1.53025,1.52922
1564196400,1.5292,1.52783,1.53955,1.53468
1564200000,1.53431,1.52953,1.53643,1.53366
1564203600,1.5338,1.52934,1.53815,1.53321
1564207200,1.53324,1.52588,1.53724,1.52628
1564210800,1.52636,1.52244,1.53671,1.53501
1564214400,1.53515,1.53142,1.54865,1.54842
1564218000,1.54838,1.54808,1.55842,1.5497
1564221600,1.54986,1.53989,1.55096,1.54042
1564225200,1.54089,1.53775,1.54733,1.53912
1564228800,1.53904,1.53132,1.54158,1.53774
1564232400,1.53818,1.53818,1.55014,1.54977
1564236000,1.54941,1.54882,1.56685,1.56435
1564239600,1.56476,1.56278,1.57079,1.57078
1564243200,1.57099,1.56978,1.57441,1.5736
1564246800,1.57322,1.56322,1.57785,1.56322
1564250400,1.56329,1.55474,1.5647,1.56253
1564254000,1.56301,1.55836,1.56447,1.56361
1564257600,1.56355,1.55195,1.56442,1.55741
1564261200,1.55777,1.55683,1.56665,1.55933
1564264800,1.55939,1.5535,1.55951,1.55556
1564268400,1.55515,1.5491,1.55912,1.55912
1564272000,1.55878,1.55282,1.56319,1.55282
1564275600,1.55322,1.5495,1.55912,1.55789
1564279200,1.55831,1.55332,1.55954,1.55503
1564282800,1.55533,1.55167,1.55851,1.55446
1564286400,1.55473,1.55125,1.56056,1.55473
1564290000,1.55497,1.54157,1.5558,1.55353
1564293600,1.55317,1.54782,1.55802,1.55235
1564297200,1.55285,1.54987,1.55901,1.55855
1564300800,1.55885,1.55049,1.56066,1.55704
1564304400,1.55661,1.55484,1.56662,1.56338
1564308000,1.56373,1.5573,1.56714,1.56326
1564311600,1.56369,1.56193,1.5683,1.56446
1564315200,1.56453,1.5625,1.571,1.56597
1564318800,1.56635,1.56333,1.57387,1.57379
1564322400,1.57331,1.56619,1.57467,1.5673
1564326000,1.56755,1.56532,1.57143,1.56864
1564329600,1.56839,1.56571,1.57564,1.57208
1564333200,1.57174,1.56766,1.57875,1.57595
1564336800,1.57606,1.56836,1.5813,1.56854
1564340400,1.56844,1.56251,1.57381,1.57335
1564344000,1.57322,1.56295,1.57383,1.56814
1564347600,1.56841,1.56724,1.57631,1.57598
1564351200,1.576,1.57282,1.57804,1.57668
1564354800,1.57652,1.57088,1.58371,1.58371
1564358400,1.58339,1.57085,1.58383,1.5733
1564362000,1.57325,1.57081,1.5824,1.57885
1564365600,1.57848,1.57506,1.58473,1.57906
1564369200,1.57867,1.56761,1.58257,1.56867
1564372800,1.56885,1.55677,1.5718,1.55677
1564376400,1.557,1.55417,1.56524,1.56087
1564380000,1.56135,1.56032,1.57515,1.57447
1564383600,1.57477,1.57161,1.5783,1.57404
1564387200,1.57404,1.57227,1.57998,1.57666
1564390800,1.57644,1.5738,1.5813,1.57562
1564394400,1.57533,1.56218,1.57533,1.56291
1564398000,1.56293,1.56244,1.56717,1.56374
1564401600,1.56334,1.55482,1.56376,1.55565
1564405200,1.55567,1.5546,1.56829,1.56824
1564408800,1.56777,1.56669,1.57881,1.57606
1564412400,1.57572,1.56764,1.57687,1.57228
1564416000,1.57263,1.56784,1.57496,1.57151
1564419600,1.57109,1.5648,1.57175,1.56677
1564423200,1.56717,1.55778,1.56732,1.56076
1564426800,1.56048,1.5565,1.56444,1.56181
1564430400,1.5621,1.55515,1.56259,1.55564
1564434000,1.55613,1.54721,1.55949,1.54966
1564437600,1.55009,1.54044,1.55065,1.54079
1564441200,1.5405,1.53714,1.54498,1.54332
1564444800,1.54354,1.54028,1.54632,1.54265
1564448400,1.54301,1.53915,1.55308,1.55231
1564452000,1.55188,1.54622,1.55995,1.55719
1564455600,1.5569,1.55684,1.57302,1.56824
1564459200,1.56865,1.5654,1.57404,1.57088
1564462800,1.57101,1.57043,1.58018,1.58017
1564466400,1.57978,1.56482,1.58028,1.57112
1564470000,1.57083,1.56983,1.5813,1.5813
1564473600,1.5813,1.57563,1.58376,1.57654
1564477200,1.57608,1.57139,1.58145,1.57269
1564480800,1.57258,1.56578,1.57633,1.56628
1564484400,1.56625,1.5635,1.57195,1.56726
1564488000,1.56713,1.56596,1.5753,1.57406
1564491600,1.57366,1.57113,1.57863,1.57743
1564495200,1.57721,1.56566,1.57879,1.57157
1564498800,1.57127,1.56634,1.57437,1.57382
1564502400,1.57398,1.57234,1.58494,1.58438
1564506000,1.58451,1.58369,1.59604,1.59604
1564509600,1.59558,1.59513,1.60347,1.60227
1564513200,1.60217,1.59004,1.60771,1.5948
1564516800,1.59452,1.59216,1.60118,1.59416
1564520400,1.59369,1.58968,1.59832,1.59115
1564524000,1.59108,1.587,1.59624,1.58949
1564527600,1.58983,1.57627,1.5905,1.57691
1564531200,1.57703,1.57474,1.58362,1.57772
1564534800,1.57822,1.56845,1.57916,1.57055
1564538400,1.5707,1.56856,1.57527,1.57398
1564542000,1.57446,1.57393,1.58006,1.57778
1564545600,1.57782,1.56729,1.57841,1.57207
1564549200,1.57248,1.57217,1.58757,1.58224
1564552800,1.58221,1.57873,1.58632,1.57995
1564556400,1.5804,1.5804,1.58888,1.58528
1564560000,1.58523,1.57945,1.58757,1.58013
1564563600,1.58003,1.57561,1.58526,1.58335
1564567200,1.58377,1.58011,1.5947,1.59309
1564570800,1.59357,1.59249,1.59934,1.59627
1564574400,1.59645,1.59542,1.60231,1.59713
1564578000,1.59683,1.58086,1.59876,1.58349
1564581600,1.58335,1.58304,1.59293,1.59293
1564585200,1.59254,1.58058,1.5943,1.58132
1564588800,1.5812,1.58027,1.58935,1.58492
1564592400,1.58468,1.58356,1.59398,1.58962
1564596000,1.58992,1.58894,1.59769,1.59401
1564599600,1.59417,1.59315,1.60105,1.59853
1564603200,1.59882,1.59026,1.59882,1.59086
1564606800,1.59083,1.58387,1.59205,1.58483
1564610400,1.58518,1.58227,1.59201,1.58751
1564614000,1.58752,1.57804,1.59028,1.57865
1564617600,1.57818,1.57399,1.58648,1.57496
1564621200,1.57475,1.57421,1.58408,1.57785
1564624800,1.57825,1.57271,1.58134,1.57505
1564628400,1.57514,1.56051,1.57624,1.5628
1564632000,1.56236,1.56177,1.56891,1.56653
1564635600,1.56672,1.55919,1.56963,1.55919
1564639200,1.55906,1.55767,1.56523,1.55784
1564642800,1.55825,1.55823,1.57366,1.5728
1564646400,1.57265,1.57156,1.57734,1.57421
1564650000,1.57389,1.57109,1.58414,1.58334
1564653600,1.58383,1.5639,1.58437,1.56417
1564657200,1.56395,1.55109,1.56566,1.5516
1564660800,1.55171,1.54988,1.56172,1.55821
1564664400,1.5584,1.55636,1.56415,1.56247
1564668000,1.56237,1.55425,1.56567,1.55755
1564671600,1.55729,1.55691,1.56612,1.56325
1564675200,1.5631,1.56092,1.57039,1.57002
1564678800,1.57038,1.56854,1.57825,1.56978
1564682400,1.56955,1.56647,1.57466,1.56911
1564686000,1.56947,1.56788,1.57317,1.57011
1564689600,1.56969,1.56675,1.57889,1.57854
1564693200,1.57826,1.56412,1.57863,1.56426
1564696800,1.56469,1.56157,1.57297,1.57297
1564700400,1.57334,1.56982,1.57978,1.57256
1564704000,1.57243,1.56992,1.57592,1.57024
1564707600,1.57072,1.56792,1.57383,1.5711
1564711200,1.57152,1.57019,1.5768,1.57523
1564714800,1.5748,1.56499,1.57532,1.56681
1564718400,1.56635,1.5631,1.56992,1.56425
1564722000,1.56395,1.559,1.56693,1.5603
1564725600,1.5605,1.55474,1.56589,1.55505
1564729200,1.55542,1.54165,1.55542,1.5424
1564732800,1.54267,1.54099,1.55012,1.55012
1564736400,1.55049,1.5492,1.55727,1.55031
1564740000,1.55023,1.54168,1.55054,1.54465
1564743600,1.54428,1.54044,1.54574,1.54454
1564747200,1.54411,1.54034,1.55325,1.55325
1564750800,1.55349,1.55191,1.56231,1.55929
1564754400,1.55942,1.55516,1.56214,1.55866
1564758000,1.55845,1.55447,1.56099,1.55912
1564761600,1.55897,1.54981,1.5593,1.55269
1564765200,1.55254,1.54828,1.55657,1.54878
1564768800,1.54837,1.5453,1.55476,1.55079
1564772400,1.55036,1.54437,1.55095,1.54683
1564776000,1.54677,1.54395,1.55237,1.54937
1564779600,1.54911,1.54042,1.55051,1.54168
1564783200,1.54214,1.53501,1.54695,1.54042
1564786800,1.54021,1.53268,1.54114,1.53371
1564790400,1.53378,1.53269,1.54312,1.54312
1564794000,1.54355,1.53683,1.54751,1.54095
1564797600,1.54137,1.53165,1.54364,1.53202
1564801200,1.53225,1.51746,1.53332,1.51965
1564804800,1.52004,1.51379,1.52414,1.52101
1564808400,1.52081,1.5173,1.52356,1.52031
1564812000,1.52079,1.51508,1.52304,1.52031
1564815600,1.52015,1.52015,1.5293,1.52821
1564819200,1.52831,1.5173,1.52973,1.52038
1564822800,1.52062,1.51281,1.52141,1.51461
1564826400,1.51506,1.51449,1.52278,1.52055
1564830000,1.52043,1.51909,1.52994,1.52902
1564833600,1.52939,1.52172,1.53192,1.52407
1564837200,1.52449,1.51714,1.53077,1.51741
1564840800,1.51727,1.51727,1.52451,1.51926
1564844400,1.51931,1.51588,1.52616,1.52549
1564848000,1.52512,1.512,1.5257,1.51711
1564851600,1.5166,1.51478,1.52547,1.52314
1564855200,1.52328,1.52106,1.53486,1.53372
1564858800,1.53385,1.52785,1.53801,1.53057
1564862400,1.53104,1.52693,1.53997,1.53715
1564866000,1.537,1.53283,1.54608,1.54425
1564869600,1.54408,1.54152,1.54725,1.54487
1564873200,1.54477,1.54336,1.55006,1.5464
1564876800,1.54653,1.53867,1.54768,1.54444
1564880400,1.54438,1.54145,1.54852,1.54658
1564884000,1.54707,1.54251,1.55305,1.54697
1564887600,1.54709,1.53571,1.54756,1.53833
1564891200,1.53857,1.5366,1.55055,1.54899
1564894800,1.5488,1.54608,1.55628,1.5544
1564898400,1.55438,1.55371,1.56389,1.56384
1564902000,1.56361,1.56005,1.56909,1.56075
1564905600,1.56123,1.54743,1.56545,1.54757
1564909200,1.54787,1.54525,1.55567,1.55541
1564912800,1.55535,1.54853,1.55648,1.54992
1564916400,1.54993,1.54831,1.56117,1.55747
1564920000,1.55796,1.55461,1.5603,1.55464
1564923600,1.55466,1.54577,1.55571,1.54887
1564927200,1.54879,1.54801,1.55811,1.55633
1564930800,1.55617,1.55025,1.55717,1.55717
1564934400,1.55689,1.55681,1.56527,1.56483
1564938000,1.56512,1.56221,1.56798,1.56641
1564941600,1.56681,1.56631,1.574,1.57277
1564945200,1.57292,1.56068,1.57375,1.56068
1564948800,1.56033,1.5566,1.56356,1.5566
1564952400,1.55619,1.55143,1.55954,1.55831
1564956000,1.55863,1.55211,1.55994,1.55557
1564959600,1.55529,1.55415,1.56144,1.55483
1564963200,1.55531,1.55432,1.57276,1.56894
1564966800,1.5692,1.56824,1.57689,1.57354
1564970400,1.57397,1.56888,1.578,1.57735
1564974000,1.57707,1.57576,1.58854,1.58393
1564977600,1.58351,1.57957,1.58787,1.58629
1564981200,1.58589,1.5779,1.58916,1.57812
1564984800,1.57766,1.56804,1.57902,1.57303
1564988400,1.57327,1.57301,1.58297,1.57793
1564992000,1.578,1.57372,1.58353,1.57571
1564995600,1.57566,1.57382,1.58208,1.58143
1564999200,1.58127,1.58023,1.58885,1.58276
1565002800,1.58317,1.5828,1.59078,1.58656
1565006400,1.58685,1.58538,1.59876,1.59813
1565010000,1.59778,1.59472,1.60243,1.60086
1565013600,1.6009,1.5984,1.6058,1.60026
1565017200,1.60003,1.58631,1.60003,1.58738
1565020800,1.58766,1.57945,1.58867,1.58093
1565024400,1.58135,1.57887,1.58506,1.58296
1565028000,1.58296,1.57868,1.58589,1.5804
1565031600,1.58015,1.5785,1.59611,1.59584
1565035200,1.59613,1.58542,1.59698,1.59165
1565038800,1.59148,1.59098,1.6023,1.59975
1565042400,1.6,1.59784,1.60685,1.60393
1565046000,1.60356,1.59685,1.60545,1.6006
1565049600,1.60042,1.59346,1.60115,1.59514
1565053200,1.59465,1.58933,1.60028,1.58969
1565056800,1.58938,1.58648,1.59702,1.59105
1565060400,1.59066,1.5899,1.60239,1.6023
1565064000,1.60232,1.59921,1.60871,1.60428
1565067600,1.6041,1.59867,1.61448,1.61448
1565071200,1.61481,1.60827,1.61659,1.615
1565074800,1.61515,1.61444,1.63728,1.63308
1565078400,1.633,1.6294,1.63709,1.63083
1565082000,1.63073,1.62643,1.63371,1.62669
1565085600,1.62669,1.62066,1.6271,1.62194
1565089200,1.62236,1.60959,1.62274,1.61753
1565092800,1.61778,1.61538,1.62368,1.62307
1565096400,1.62334,1.62141,1.62629,1.62304
1565100000,1.62295,1.61385,1.62414,1.61413
1565103600,1.61383,1.6137,1.62509,1.62276
1565107200,1.62234,1.61105,1.62388,1.61865
1565110800,1.61904,1.6178,1.62625,1.62331
1565114400,1.62302,1.62215,1.63361,1.62446
1565118000,1.62399,1.621,1.62799,1.6258
1565121600,1.62625,1.62526,1.63465,1.63252
1565125200,1.63286,1.62766,1.63578,1.63119
1565128800,1.63099,1.62428,1.63168,1.62493
1565132400,1.62525,1.62065,1.62626,1.62327
1565136000,1.6229,1.62174,1.6298,1.62819
1565139600,1.62848,1.62631,1.63654,1.62799
1565143200,1.6284,1.62644,1.64435,1.64325
1565146800,1.64306,1.63846,1.64508,1.64508
1565150400,1.64501,1.63927,1.64809,1.63977
1565154000,1.63937,1.63229,1.64165,1.63476
1565157600,1.63458,1.63125,1.64132,1.64107
1565161200,1.64082,1.63553,1.64256,1.64079
1565164800,1.64034,1.63978,1.6497,1.64956
1565168400,1.64953,1.64953,1.66139,1.65327
1565172000,1.65351,1.65115,1.66133,1.66111
1565175600,1.66096,1.65566,1.66369,1.65638
1565179200,1.65663,1.65625,1.67234,1.67064
1565182800,1.67078,1.66948,1.6826,1.68113
1565186400,1.68117,1.68019,1.6878,1.68235
1565190000,1.68268,1.67754,1.68382,1.68089
1565193600,1.68137,1.67981,1.69628,1.69292
1565197200,1.69329,1.69174,1.69931,1.69643
1565200800,1.69599,1.68951,1.70037,1.69119
1565204400,1.69092,1.68584,1.69431,1.68584
1565208000,1.68613,1.68421,1.6902,1.68911
1565211600,1.68878,1.68389,1.69494,1.69095
1565215200,1.6914,1.68228,1.69339,1.68345
1565218800,1.68296,1.67676,1.68396,1.68096
1565222400,1.68141,1.68009,1.68556,1.68376
1565226000,1.68351,1.67292,1.68488,1.67404
1565229600,1.67445,1.66278,1.67445,1.66833
1565233200,1.66826,1.66826,1.67776,1.67763
1565236800,1.67764,1.67092,1.68457,1.67332
1565240400,1.67373,1.66864,1.67829,1.67803
1565244000,1.6778,1.6778,1.68952,1.68952
1565247600,1.68975,1.68864,1.69328,1.69116
1565251200,1.69109,1.68996,1.69536,1.69473
1565254800,1.6949,1.69326,1.70897,1.7086
1565258400,1.70865,1.70838,1.71657,1.7158
1565262000,1.71529,1.71429,1.7346,1.73386
1565265600,1.73429,1.7257,1.73627,1.73372
1565269200,1.73404,1.73013,1.74627,1.74395
1565272800,1.74419,1.74384,1.74935,1.74583
1565276400,1.74618,1.74341,1.75209,1.74479
1565280000,1.74517,1.73858,1.74608,1.74227
1565283600,1.74193,1.73616,1.74853,1.74827
1565287200,1.74806,1.7421,1.74943,1.74912
1565290800,1.74879,1.74211,1.74958,1.74741
1565294400,1.7478,1.73334,1.74791,1.73419
1565298000,1.7342,1.73325,1.74496,1.73733
1565301600,1.73754,1.73357,1.74302,1.74294
1565305200,1.74342,1.73985,1.75094,1.75039
1565308800,1.75021,1.74433,1.75082,1.75022
1565312400,1.74985,1.74232,1.75096,1.74518
1565316000,1.74553,1.74298,1.75036,1.7446
1565319600,1.74464,1.73063,1.74478,1.73099
1565323200,1.73116,1.73116,1.74335,1.7429
1565326800,1.7431,1.73972,1.7493,1.74645
1565330400,1.74633,1.7445,1.75428,1.75417
1565334000,1.75413,1.75269,1.76381,1.76201
1565337600,1.76192,1.75893,1.76617,1.76069
1565341200,1.76072,1.75316,1.76308,1.75565
1565344800,1.75602,1.75352,1.76226,1.76192
1565348400,1.76151,1.75869,1.77097,1.7698
1565352000,1.77016,1.77016,1.79192,1.79082
1565355600,1.7913,1.78236,1.79223,1.78744
1565359200,1.78744,1.78498,1.79768,1.79715
1565362800,1.79685,1.79529,1.80106,1.79733
1565366400,1.79745,1.79294,1.80077,1.79696
1565370000,1.79664,1.79161,1.80158,1.80048
1565373600,1.80012,1.79999,1.81015,1.80857
1565377200,1.80849,1.8025,1.80959,1.80435
1565380800,1.80417,1.79586,1.80417,1.80061
1565384400,1.8005,1.79877,1.80923,1.80159
1565388000,1.80162,1.8005,1.81828,1.8179
1565391600,1.81781,1.81409,1.82743,1.82724
1565395200,1.82719,1.82077,1.8308,1.82157
1565398800,1.82117,1.81436,1.82721,1.82577
1565402400,1.82602,1.82493,1.83326,1.82509
1565406000,1.82502,1.82356,1.8315,1.83081
1565409600,1.83106,1.82942,1.83889,1.83232
1565413200,1.8323,1.8278,1.84024,1.83476
1565416800,1.83463,1.82623,1.83496,1.82988
1565420400,1.83024,1.82618,1.83632,1.83114
1565424000,1.83107,1.8306,1.84613,1.84093
1565427600,1.84116,1.83987,1.85186,1.85186
1565431200,1.85172,1.84914,1.86103,1.85802
1565434800,1.85769,1.85461,1.86198,1.85792
1565438400,1.85744,1.84233,1.86003,1.84233
1565442000,1.84194,1.84107,1.8479,1.84581
1565445600,1.84625,1.84227,1.85124,1.8478
1565449200,1.84778,1.84578,1.85347,1.85347
1565452800,1.85347,1.84806,1.8553,1.85156
1565456400,1.85124,1.84663,1.85398,1.84698
1565460000,1.84678,1.83776,1.84847,1.84328
1565463600,1.84348,1.83813,1.8458,1.84083
1565467200,1.84109,1.8374,1.84582,1.8374
1565470800,1.83735,1.8345,1.84203,1.83974
1565474400,1.84018,1.8378,1.85122,1.85009
1565478000,1.85016,1.84878,1.86127,1.85761
1565481600,1.85771,1.8479,1.85853,1.85053
1565485200,1.85004,1.84814,1.85732,1.85732
1565488800,1.85687,1.84901,1.85813,1.84913
1565492400,1.84957,1.84466,1.85131,1.84937
1565496000,1.84956,1.84452,1.85464,1.84472
1565499600,1.84442,1.84442,1.85352,1.84767
1565503200,1.84799,1.84789,1.85864,1.85477
1565506800,1.85512,1.8517,1.85902,1.85684
1565510400,1.8569,1.85494,1.85976,1.85928
1565514000,1.85941,1.84992,1.86128,1.85097
1565517600,1.85061,1.8506,1.8637,1.86227
1565521200,1.86268,1.85713,1.86767,1.86767
1565524800,1.86798,1.86109,1.86808,1.86331
1565528400,1.86284,1.85846,1.86493,1.8605
1565532000,1.86069,1.85755,1.86905,1.86792
1565535600,1.86775,1.86305,1.86963,1.86917
1565539200,1.86943,1.86341,1.87407,1.87407
1565542800,1.87398,1.87091,1.87908,1.87195
1565546400,1.8724,1.86951,1.88223,1.88116
1565550000,1.88107,1.87751,1.88566,1.8854
1565553600,1.8859,1.88383,1.89442,1.89442
1565557200,1.89472,1.8897,1.89688,1.8926
1565560800,1.89224,1.88103,1.89378,1.88543
1565564400,1.88518,1.87303,1.88576,1.87688
1565568000,1.87725,1.87575,1.88641,1.88037
1565571600,1.88018,1.87969,1.88892,1.88507
1565575200,1.88502,1.87478,1.88502,1.88009
1565578800,1.88052,1.88009,1.8881,1.88733
1565582400,1.8872,1.88696,1.89746,1.89645
1565586000,1.89653,1.89475,1.90169,1.89768
1565589600,1.89799,1.8962,1.90829,1.90509
1565593200,1.90489,1.9025,1.91053,1.90858
1565596800,1.90877,1.89067,1.90877,1.89136
1565600400,1.89178,1.88973,1.90157,1.89019
1565604000,1.89035,1.88286,1.89306,1.88691
1565607600,1.88674,1.88338,1.89466,1.8932
1565611200,1.89357,1.89232,1.90726,1.90701
1565614800,1.90737,1.89919,1.90988,1.90628
1565618400,1.90598,1.90249,1.91058,1.90391
1565622000,1.90386,1.89973,1.9106,1.90858
1565625600,1.90847,1.9073,1.91581,1.90815
1565629200,1.90844,1.9017,1.91105,1.90361
1565632800,1.90404,1.89671,1.90518,1.90158
1565636400,1.90117,1.898,1.90923,1.90466
1565640000,1.90477,1.90221,1.907,1.90614
1565643600,1.90585,1.90003,1.90959,1.90959
1565647200,1.90943,1.90419,1.91217,1.90662
1565650800,1.9064,1.90441,1.91971,1.91318
1565654400,1.91314,1.90386,1.91377,1.90386
1565658000,1.90397,1.90027,1.90764,1.90172
1565661600,1.90166,1.9014,1.91029,1.90558
1565665200,1.90576,1.89137,1.90852,1.89394
1565668800,1.89379,1.88908,1.89562,1.88916
1565672400,1.889,1.88377,1.89267,1.88624
1565676000,1.88584,1.88021,1.88828,1.88462
1565679600,1.88435,1.87492,1.88435,1.87658
1565683200,1.87638,1.87422,1.88925,1.88544
1565686800,1.88502,1.88174,1.89045,1.88695
1565690400,1.88739,1.88622,1.8915,1.88728
1565694000,1.88684,1.87397,1.88684,1.88332
1565697600,1.88343,1.87902,1.88795,1.87916
1565701200,1.8793,1.87429,1.88487,1.88305
1565704800,1.88303,1.87877,1.88385,1.87898
1565708400,1.87893,1.87255,1.88256,1.87552
1565712000,1.8753,1.87399,1.889,1.88359
1565715600,1.88363,1.88303,1.89356,1.88453
1565719200,1.88478,1.88004,1.88974,1.8815
1565722800,1.88133,1.87626,1.88575,1.88575
1565726400,1.88581,1.88268,1.89108,1.88858
1565730000,1.88902,1.88278,1.8928,1.88606
1565733600,1.88645,1.88304,1.89827,1.89827
1565737200,1.8981,1.89768,1.91504,1.91401
1565740800,1.91374,1.90708,1.91567,1.91304
1565744400,1.91321,1.91244,1.91895,1.91244
1565748000,1.91277,1.91243,1.9329,1.93218
1565751600,1.93265,1.92988,1.93565,1.93039
1565755200,1.93053,1.9299,1.93747,1.93571
1565758800,1.93616,1.93083,1.93728,1.93213
1565762400,1.93177,1.92834,1.9368,1.93056
1565766000,1.93039,1.92909,1.93639,1.93079
1565769600,1.93087,1.92314,1.9371,1.92387
1565773200,1.92398,1.92285,1.93245,1.92456
1565776800,1.92479,1.923,1.93493,1.93104
1565780400,1.93122,1.91235,1.93122,1.91316
1565784000,1.91341,1.90576,1.91354,1.90647
1565787600,1.90627,1.90293,1.9081,1.90473
1565791200,1.90512,1.90386,1.91586,1.9144
1565794800,1.91465,1.90949,1.91957,1.91724
1565798400,1.91751,1.90703,1.91858,1.90815
1565802000,1.90776,1.90728,1.91645,1.90814
1565805600,1.90831,1.90578,1.91516,1.91286
1565809200,1.91332,1.91125,1.91908,1.91902
1565812800,1.91855,1.91618,1.92583,1.92583
1565816400,1.92536,1.91502,1.92781,1.91964
1565820000,1.91975,1.91439,1.92198,1.9192
1565823600,1.91924,1.9182,1.93092,1.92532
1565827200,1.92552,1.91668,1.92658,1.92513
1565830800,1.92483,1.92402,1.9346,1.93258
1565834400,1.9328,1.92904,1.93948,1.93911
1565838000,1.93945,1.93911,1.94308,1.93935
1565841600,1.93936,1.93936,1.95383,1.94145
1565845200,1.94113,1.93894,1.94941,1.94851
1565848800,1.94862,1.94428,1.95186,1.95116
1565852400,1.95118,1.9417,1.95296,1.94499
1565856000,1.94541,1.9408,1.95489,1.94304
1565859600,1.94338,1.93991,1.94753,1.94027
1565863200,1.9402,1.93227,1.94047,1.93711
1565866800,1.93692,1.92697,1.9374,1.92697
1565870400,1.927,1.92245,1.93649,1.93228
1565874000,1.93245,1.92919,1.9358,1.93315
1565877600,1.93305,1.92345,1.93406,1.92551
1565881200,1.9258,1.92432,1.93039,1.92885
1565884800,1.92922,1.92805,1.93843,1.93822
1565888400,1.93801,1.92577,1.9397,1.92612
1565892000,1.92645,1.92107,1.93173,1.92257
1565895600,1.92275,1.91864,1.92615,1.92509
1565899200,1.92466,1.9226,1.93725,1.93504
1565902800,1.93481,1.93395,1.94714,1.9466
1565906400,1.94669,1.94413,1.9503,1.94958
1565910000,1.94976,1.94751,1.95323,1.94819
1565913600,1.94827,1.94012,1.95452,1.94186
1565917200,1.94191,1.93506,1.94695,1.93934
1565920800,1.93971,1.93307,1.94162,1.93574
1565924400,1.93535,1.93107,1.94839,1.94381
1565928000,1.94408,1.93458,1.94496,1.937
1565931600,1.93676,1.933,1.94317,1.93507
1565935200,1.935,1.9312,1.93889,1.93723
1565938800,1.93688,1.93276,1.94053,1.93301
1565942400,1.93288,1.93015,1.93608,1.93431
1565946000,1.93469,1.93075,1.94329,1.93766
